id,org_name,organization_type,breach_type,total_affected,severity_level,reporting_delay_days,breach_duration_days,third_party_flag,risk_score,operational_risk_level,risk_owner,incident_status,remediation_action,remediation_due_date,remediation_overdue_flag
9d2f1896-f851-5b76-b149-01e977bfeaab,"Choice Hotels International, Inc.",BSO,DISC,88000.0,High,1642.0,1625.0,False,7,High,Operational Risk Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2019-12-13,True
8f233f9c-88da-590c-801a-e3786f71e261,"Cherry Street Services, Inc.",BSO,UNKN,184372.0,Critical,117.0,,False,6,High,Operational Risk Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2024-04-30,True
bf8e84cc-9866-59e5-b42b-e220b8bf8b54,Schauermann Thayer Law Firm,BSO,UNKN,2577.0,Medium,257.0,32.0,False,6,High,Operational Risk Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2025-05-12,True
8e0ef666-0c27-5067-85a1-95ffd00225a8,Aiken Community Based Outpatient Clinic,MED,PHYS,2717.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2011-05-12,True
b62de67d-22c5-57f5-a966-f00d067c657d,State Bar of Texas,NGO,HACK,,Unreported,63.0,12.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-05-01,True
19a081a0-48f1-5e2c-9749-39c041899e6e,Janney Montgomery Scott LLC,BSF,HACK,119.0,Low,130.0,0.0,True,5,Medium,Third-Party Risk Management,Under Review,Initiate third-party risk review and vendor remediation assessment,2022-06-01,True
75aedfc2-6a3b-562b-936f-24f2273a4daa,"North Metro Harness Initiative, LLC dba Running Aces",BSO,HACK,,Unreported,102.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-12-24,True
61310542-58ab-525e-b009-729dfa319982,ThermoFisher Scientific,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2009-12-02,True
4061fd5d-2bea-5b16-8893-d99a1d3a350e,"Mise En Place Restaurant Services, Inc.",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2018-05-12,True
21434cd6-e3f6-5601-87ff-7af8285e5a43,The Village Bank,BSF,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-12-09,True
68037c80-5578-58ae-92e2-e5923105f207,"AmpUp, Inc.",BSO,HACK,,Unreported,58.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-01-21,True
89fc3b2a-eb70-5fe6-b6b5-e6d42cc17b4d,Foley & Lardner LLP,BSO,HACK,2.0,Low,250.0,5.0,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-01-22,True
7448ab36-2d42-5b06-a7e8-89e44a90256c,MCR Investors LLC,BSF,UNKN,6178.0,Medium,43.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2018-05-23,True
5cd7f270-b07a-5fd0-9962-05897f55d134,Logansport Savings Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-09-08,True
a2869402-8b79-5cef-a1f8-2bca79eebd21,TriZetto Provider Solutions,BSO,HACK,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2026-03-08,True
7bbe6fd8-deb8-5b13-994b-e1092cb0c5cf,Aflac Incorporated,BSF,UNKN,158.0,Low,18.0,,False,1,Low,Operational Risk Team,Monitoring,Monitor incident and maintain standard governance review,2017-02-20,True
886d15c2-f287-572f-a0ea-3aca1a4db89b,Valsoft Corporation Inc. d/b/a AllTrust,BSO,HACK,,Unreported,381.0,3.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-03-29,True
de1161af-904c-5eb1-9ed2-b30832c0f5bd,Adams Communtiy Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2022-05-15,True
36066f89-5d00-58a6-84ba-a513328dcbc7,Union County Commissioners,GOV,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-10-30,True
cf5a5eae-0d0e-50cd-bd59-5dfbdadd35f2,Union Security Insurance Company,MED,PHYS,1127.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2013-07-17,True
12705ef2-f1e8-5bb1-800a-ce4e2a5bfeaa,Hopebridge LLC,UNKN,UNKN,23.0,Low,183.0,,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2018-09-30,True
06cad629-55e2-521c-b111-61924b9b19a8,Epic Care,MED,HACK,,Unreported,63.0,4.0,True,6,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2021-06-18,True
172ed9f9-aa6a-5302-98a6-ddb3fa51950e,Central Ozarks Medical Center,MED,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2026-02-26,True
907c6e78-fb53-567b-8aac-dd369b6fd8a3,Intuit Inc.,BSF,UNKN,845.0,Low,15.0,,False,1,Low,Operational Risk Team,Monitoring,Monitor incident and maintain standard governance review,2017-06-16,True
cc207406-3af6-5f82-b8a7-c3fe4c28109e,Allstate Benefits,BSF,UNKN,,Unreported,23.0,,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2020-04-28,True
5a899b85-78d2-594b-8945-84a10d457bbc,University of Kansas Health System - Great Bend Campus,MED,PHYS,926.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2022-07-01,True
37749624-7097-585e-9121-21ef8b99e64e,"ADG, LLC dba Great Expressions Dental Centers",MED,HACK,,Unreported,230.0,5.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-11-04,True
5f49d64c-f5bb-57dc-bedb-0540eaa31108,Weleyan Christian Academy,EDU,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-02-20,True
f57a3a27-912f-5bdf-8efb-aa79bf770026,"Flinn Scientific, Inc.",BSR,HACK,,Unreported,152.0,129.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2014-10-15,True
bdd7d348-95ed-58e0-8ec9-20d73d9f2fe2,Art.com,UNKN,UNKN,2078.0,Medium,98.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2019-11-10,True
e1767803-5e2b-5499-b865-d71d4e8bdece,Delta Dental of Illinois,MED,HACK,,Unreported,86.0,16.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2019-11-27,True
3437dc69-c8a1-56a7-8688-bcf1e6e39a8f,"Science Systems and Applications, Inc.",BSO,HACK,3.0,Low,39.0,2.0,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-03-10,True
508a3e57-43e0-56fb-9711-d27667c6490b,St. Mary's Credit Union,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2020-09-03,True
e9ea78da-6d1e-5110-9980-2349014707ab,Rowan Companies PLC,BSO,UNKN,,Unreported,17.0,,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2014-07-29,True
2f8fd9de-aa48-57a1-85f4-195c1ba338f8,"American Express Travel Related Services Company, Inc.",BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2012-12-30,True
b20d2c8e-d028-526a-b0a5-611b640cdbf6,"United Seating and Mobility, LLC d/b/a Numotion",MED,HACK,,Unreported,186.0,77.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2025-03-21,True
a1ed5491-3252-5e9f-a781-fdc3fc33435b,"Naulty, Scaricamazza & McDevitt, LLC",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-06-07,True
76609837-5fc0-5eb4-aaa8-1d84e9d43356,Walker Accounting and Tax Service,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2026-05-06,True
7a90a5bf-22b5-50b0-b18c-bcdfc244f5d7,"CleanSpark, Inc.",BSO,HACK,,Unreported,55.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-11-22,True
79649287-6c9e-5bf9-b069-b1dcdf45c6ce,"eHealthInsurance Services, Inc.",MED,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2012-08-25,True
3635f09e-a039-5aa4-a63d-0374aa3f652a,"Milligan Chiropractic Group, Inc. d/b/a Del Mar Chiropractic Sports Group",MED,UNKN,,Unreported,58.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2018-04-29,True
bec7a3dc-0e43-5ce0-b1e1-26e885427835,Your Patient Advisor by Captify Health,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-01-25,True
5d086969-5020-5847-82cb-e1a9bd5fa0cc,"Seviroli Foods, Inc.",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2022-03-13,True
2e3750d8-4bcd-53af-9267-e81746dba6dd,"OneTouchPoint, Inc.",BSO,HACK,,Unreported,92.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-08-27,True
533d4108-3897-5618-8041-d87458e46f58,"San Fernando Valley Medical Group, Inc.",MED,HACK,1657.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2021-04-23,True
5a66ddc4-c520-574e-a0a5-26a887b4cbe2,Wilton Reassurance Company,BSF,HACK,,Unreported,16.0,1.0,True,4,Medium,Third-Party Risk Management,Under Review,Initiate third-party risk review and vendor remediation assessment,2023-07-14,True
4cd35d3c-2650-51fe-a34a-0f19b9483c37,"The Results Companies, LLC",BSO,UNKN,25376.0,High,288.0,,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2020-04-10,True
abb802c6-2fcb-51c0-9fc8-958fa5ae52aa,Adler Display Studio,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2022-09-01,True
2328dea0-984d-58e9-8339-18c6a307184d,"Charles Schwab & Co., Inc.",BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2017-05-10,True
54ab93fe-98f6-55f1-9b3b-7d97d01a2c32,East Shore Specialty Foods,BSO,HACK,,Unreported,701.0,385.0,True,8,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2023-11-09,True
ae7ae7ec-68c7-5715-a482-9bf47397189c,Moseley Architects,BSO,HACK,2778.0,Medium,240.0,0.0,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-03-31,True
d03f22cf-0b7f-5dcb-a8e8-ef16df9b3b73,The University of North Carolina at Chapel Hill School of Medicine,MED,HACK,3716.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2019-12-12,True
b031cdc8-177c-5917-b4c8-ae795bd6e861,"Certegy Check Services, Inc.",BSF,INSD,8500000.0,Critical,,,False,6,High,Operational Risk Team,Remediation In Progress,Monitor incident and maintain standard governance review,2007-08-13,True
7b1da703-421e-5192-9b9c-dfe4664f8baa,"QualiChem, Inc.",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2017-04-12,True
6ab3e310-c165-59e3-85fa-928f8075095c,"Conduent, Inc.",BSF,INSD,,Unreported,623.0,540.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2021-02-02,True
7c4fb320-0343-5175-9a85-c3ae59b171af,"Paul Stuart, Inc.",BSR,HACK,,Unreported,45.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2017-07-29,True
899800d5-730c-503d-a518-be8c444f530e,Woman & Infants Hospital of Rhode Island,MED,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2015-10-14,True
b5e3461c-1a53-56a0-baa4-6752e3f7a00b,The Cooperative Bank of Cape Cod,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2015-11-28,True
794ce37b-972e-5e21-ae55-722deffe0743,Winchester Primary Care Associates,MED,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2016-03-23,True
99b7d36b-596d-508d-84ba-7f802284c6f1,Winchester Savings Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-03-24,True
b74f1418-7951-5fc6-aca7-dfe42b468f84,TriZetto Provider Solutions,BSO,HACK,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2026-03-22,True
38078087-b50b-5fac-afe7-4dab0d13a410,Illinois Finance Authority,BSF,UNKN,33.0,Low,53.0,,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-01-26,True
3d38198b-bbca-5e3a-ad4b-c4ac528b4aa2,Abbott Laboratories Employees Credit Union,BSF,UNKN,,Unreported,77.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-11-17,True
822aac4e-0f58-5a7b-a947-11c09b31f0a4,Carefree/Scott Fetzer Company d/b/a Carefree of Colorado,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-03-24,True
ee37118f-5d5f-57ff-a1dc-a0da24856c6d,"Incipio, LLC",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2017-06-22,True
6d47047c-0840-5246-8b7f-e466c570de87,IGI Global Scientific Publishing,BSO,HACK,,Unreported,116.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-01-11,True
14fec60a-7d43-5782-8b96-d631045e2d34,"Community Resources for Justice, Inc.",NGO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-12-12,True
23d1cf37-35a5-50af-9e5b-a2ae04ac0066,American Express,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2011-03-26,True
d43fef66-9185-5e91-a594-4c3a66d61f83,Adams Community Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-03-12,True
c66c443d-ac74-5899-a3bd-e1cda98b3d42,AT&T Group Health Plan,MED,HACK,50000.0,High,,,True,7,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2015-04-06,True
95378e20-a397-58ec-9133-4d9b81b5f448,"Financial Business and Consumer Solutions, Inc.",BSF,HACK,4233971.0,Critical,156.0,12.0,False,6,High,Operational Risk Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2024-08-02,True
2ddc3244-724c-52d6-a8b8-9536e31850c4,"Communities Connected for Kids, Inc.",NGO,HACK,,Unreported,393.0,226.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2019-09-12,True
